Time,all_direct,cen_direct,lef_direct,rig_direct,all_diffuse,cen_diffuse,lef_diffuse,rig_diffuse,all_global,cen_global,lef_global,rig_global,all_par_direct,cen_par_direct,lef_par_direct,rig_par_direct,all_par_diffuse,cen_par_diffuse,lef_par_diffuse,rig_par_diffuse,all_par_global,cen_par_global,lef_par_global,rig_par_global
2024-07-10 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 06:00:00,0.0,0.0,0.0,0.0,0.36547842404699815,0.39836085138413807,0.336994456423114,0.35011915522136233,0.36547842404699815,0.39836085138413807,0.336994456423114,0.35011915522136233,0.0,0.0,0.0,0.0,0.3288740962401129,0.3584631987978028,0.3032429276319952,0.3150531281046443,0.3288740962401129,0.3584631987978028,0.3032429276319952,0.3150531281046443
2024-07-10 06:15:00,0.0,0.0,0.0,0.0,0.5173044384669551,0.563846790886218,0.4769877414781361,0.49556466556342227,0.5173044384669551,0.563846790886218,0.4769877414781361,0.49556466556342227,0.0,0.0,0.0,0.0,0.4652968137506947,0.5071599927078145,0.42903338886146364,0.4457426666970993,0.4652968137506947,0.5071599927078145,0.42903338886146364,0.4457426666970993
2024-07-10 06:30:00,0.0,0.0,0.0,0.0,1.9379126611701523,2.112160504179267,1.7868638492942437,1.856631015700572,1.9379126611701523,2.112160504179267,1.7868638492942437,1.856631015700572,0.0,0.0,0.0,0.0,1.742429452235844,1.8991003795004624,1.6066173984764438,1.6693469363090891,1.742429452235844,1.8991003795004624,1.6066173984764438,1.6693469363090891
2024-07-10 06:45:00,2.600269527600903,2.4377526850507913,3.250336907161174,2.1668912714407815,2.421275672423458,2.6389881131383404,2.232551992758175,2.319716097802229,5.021545200024362,5.076740798189131,5.482888899919348,4.486607369243012,2.361835651532327,2.214220925765324,2.952294562452395,1.9681963749682627,2.176320986602163,2.3720079788168364,2.006690031576841,2.0850359520079196,4.538156638134491,4.586228904582162,4.958984594029236,4.053232326976183
2024-07-10 07:00:00,3.4000053574678395,3.1875050268855962,4.250006693427204,2.833337795618135,2.953272935053424,3.218823695712474,2.7230837448682546,2.829394444359865,6.353278292521269,6.406328722598069,6.973090438295459,5.662732239977997,3.0873934581059213,2.8944313705449773,3.8592418197758604,2.572827879850573,2.6537413492101836,2.8923589945087516,2.4468987764048156,2.542427061617464,5.741134807316106,5.786790365053728,6.306140596180678,5.115254941468035
2024-07-10 07:15:00,20.790597743132004,19.491185423524445,25.98824714744446,17.32549809829631,6.195774846405154,6.722801833996057,5.731054912933998,5.95779212975511,26.986372589537158,26.213987257520508,31.71930206037846,23.283290228051424,18.874533323980938,17.69487502411003,23.593166628673835,15.728777752449224,5.566000013563229,6.039456892045015,5.148516935232116,5.352207253918626,24.440533337544156,23.734331916155046,28.74168356390594,21.080985006367847
2024-07-10 07:30:00,25.539945264308912,23.943698737822928,21.283287692239657,31.92493153835949,7.1622595626990435,7.772223872423415,6.6246108392664,6.88662253983253,32.702204827007954,31.715922610246338,27.90789853150606,38.811554078192025,23.181400325078954,21.732562848637066,19.317833580832175,28.976750371248265,6.432862474892695,6.980708651435397,5.949967340100412,6.185296040961379,29.61426279997165,28.713271500072466,25.26780092093258,35.162046412209655
2024-07-10 07:45:00,36.213194094108474,33.9498695380548,30.17766170518205,45.26649255777307,8.164310703236923,8.860374957934507,7.5509829213349065,7.849552812208826,44.377504797345374,42.81024449598932,37.728644626516946,53.1160453699819,32.86310924680504,30.809164981354606,27.3859243390176,41.078886508526395,7.331493779217272,7.956554600102045,6.780729730652483,7.048843399935701,40.19460302602232,38.76571958145665,34.16665406967009,48.12772990846211
2024-07-10 08:00:00,43.078862477270086,40.38643366822318,35.89905201330774,53.84857801996163,9.190643676546904,9.975005787808731,8.499735877410217,8.835735327334483,52.26950615381698,50.36143945603193,44.398787890717955,62.684313347296104,39.08752436292239,36.64455417016224,32.57293692647665,48.85940538971497,8.251787225515558,8.956023998629245,7.631458078805683,7.933134008073851,47.33931158843794,45.60057816879148,40.20439500528234,56.792539397788815
2024-07-10 08:15:00,48.153637599322586,45.14403535950457,40.128031274027684,60.19204691104153,10.229381770774534,11.103222107219713,9.459888200616092,9.833754892339405,58.383019370097124,56.247257466724264,49.58791947464377,70.02580180338094,43.68615043331952,40.95576612309695,36.40512531210766,54.607687968161486,9.183106180031164,9.96756889420988,8.49231749737323,8.827944577117478,52.869256613350665,50.92333501730682,44.897442809480886,63.435632545278985
2024-07-10 08:30:00,41.308035897666905,42.38934019750833,24.65521269043239,56.51912003844618,11.268229267079992,12.231672674567045,10.420072211686396,10.831795112490845,52.57626516474689,54.62101287207539,35.07528490211879,67.35091515093703,37.47118441651017,38.45205294848163,22.365140379991036,51.26940374373404,10.114438998166241,10.979232333023957,9.35312747423374,9.722692742288446,47.58562341467641,49.43128528150558,31.718267854224784,60.99209648602248
2024-07-10 08:45:00,77.30823114298005,80.40202397312102,43.28870710662809,107.20269807247749,16.93864546801681,18.206480414972575,15.783685769046143,16.403158571046458,94.24687661099686,98.6085043880936,59.072392875674225,123.60585664352394,70.12022495407801,72.9263614364293,39.263786481112184,97.23514811724209,15.202586524515976,16.340479781078745,14.165999816375393,14.721982223906192,85.32281147859402,89.26684121750804,53.42978629748758,111.95713034114827
2024-07-10 09:00:00,113.35825064844353,116.09791185785384,68.26640472546669,154.79721495887344,20.532395718718103,22.08493994812517,19.12143868429569,19.873293780597756,133.89064636716165,138.18285180597906,87.3878434097624,174.6705087394712,102.80898520974664,105.29368997477893,61.913444808013864,140.39158592476983,18.42625374502762,19.81954336777715,17.16002779251879,17.834760200537076,121.23523895477425,125.11323334255606,79.07347260053265,158.22634612530686
2024-07-10 09:15:00,119.93198549974217,125.5791873308414,64.89545303433187,167.4389155236869,22.008889656477344,23.679308104275265,20.492352460893162,21.298202254997662,141.94087515621956,149.25849543511674,85.38780549522502,188.73711777868456,108.76229019365643,113.88354786457799,58.85150710297567,151.8447297231084,19.749650018347264,21.248597952605138,18.38878723496079,19.11191555605654,128.5119402120037,135.13214581718316,77.24029433793645,170.95664527916503
2024-07-10 09:30:00,116.5558945499796,121.76940812174512,63.801227742811214,162.35920992812734,23.407719320955152,25.190705998003747,21.790564498199096,22.64755857431304,139.96361387093478,146.96011411974888,85.59179224101032,185.00676850244037,105.69328429096934,110.42091622050597,57.85517179775194,147.22788754480464,21.003364435559224,22.603209273070686,19.55231781252404,20.321284608579152,126.69664872652864,133.02412549357666,77.40748961027599,167.54917215338384
2024-07-10 09:45:00,122.80391672923417,131.57562548669034,58.47805544546506,175.43416633639515,24.711101225603542,26.59992840190039,22.999564292247456,23.904201923897176,147.5150179548377,158.17555388859074,81.47761973771252,199.3383682602923,111.3522968861534,119.3060327270305,53.02490316278431,159.07470948835297,22.17147156531764,23.866178636231094,20.635834116985148,21.447499585765527,133.52376845147103,143.1722113632616,73.66073727976946,180.5222090741185
2024-07-10 10:00:00,130.90609724101944,140.25653320145935,62.33623663369645,187.00870990108936,25.90233189975426,27.888922546829775,24.103853233063038,25.05202303701142,156.80842914077374,168.1454557482891,86.4400898667595,212.06073293810078,118.69276141402321,127.17081616940443,56.52036245521784,169.56108736565358,23.239013260120572,25.021339519748217,21.625457008736984,22.47613449866732,141.93177467414375,152.19215568915268,78.14581946395484,192.03722186432086
2024-07-10 10:15:00,136.9027715843745,146.681541437101,65.19179584127836,195.57538752383502,26.96604440135221,29.041065373124656,25.089182602972937,26.07621157070159,163.8688159857267,175.72260681022573,90.28097844425129,221.6515990945366,124.12442765420863,132.99045857849708,59.10687018567481,177.32061055702442,24.192228372036777,26.05380585869731,22.508426752827308,23.39392667569886,148.31665602624543,159.0442644371944,81.61529693850211,200.71453723272327
2024-07-10 10:30:00,167.32977021717707,176.18942893863854,87.92742479384896,234.9192373452237,33.95813772796111,36.16556795729913,31.883600869869763,33.08943428026841,201.28790794513827,212.35499689593763,119.81102566371871,268.0086716254921,151.70569567789553,159.73810187407832,79.71738162695394,212.9841348005935,30.46389491704809,32.44418379448294,28.602824875059227,29.68457978912382,182.16959059494363,192.1822856685613,108.32020650201316,242.66871458971718
2024-07-10 10:45:00,169.6668783494148,178.75792879319758,88.86845225203203,238.34390385508732,34.894393881488526,37.185203168827506,32.74653530924955,33.98784007060881,204.56127223090323,215.943131962025,121.61498756128157,272.3317439256961,153.81977339327847,162.061707978286,80.56802436977047,216.08227630344294,31.30279037736872,33.357811681204524,29.37600618287314,30.48954616674987,185.1225637706471,195.41951965949048,109.94403055264361,246.5718224701928
2024-07-10 11:00:00,164.16881969535171,179.44393847736146,68.7122308963301,239.25858345169357,35.63173947234424,37.993802709864426,33.42213441265178,34.6919268820098,199.8005591676959,217.43774118722587,102.1343653089819,273.9505103337033,148.83147782195624,162.67953070045866,62.29284519151279,216.90603994772943,31.963399134318525,34.08228446105769,29.981276188365086,31.120341644619714,180.79487695627463,196.76181516151638,92.27412137987787,248.02638159234914
2024-07-10 11:15:00,170.63931341113724,189.86324890912846,62.49571558309966,253.15099724185302,36.16055298160113,38.58081005131284,33.901586125622195,35.192510411297754,206.79986639273832,228.44405896044123,96.39730170872184,288.34350765315077,154.69443380190182,172.12204617901926,56.65599061392713,229.49606048705328,32.4371058505142,34.60814938205024,30.410744499848597,31.568742492465084,187.1315396524161,206.73019556106956,87.0667351137757,261.06480297951833
2024-07-10 11:30:00,181.096812443003,203.63341179304206,60.6336113881002,271.5112143645204,37.92746520292364,40.36893571041585,35.628386026253885,36.97125036960378,219.0242776459268,244.00234750345788,96.26199741435407,308.48246473412433,164.17242688692073,184.60287042494105,54.967102954788395,246.1371594350258,34.021574069124206,36.21161416668501,31.959261387817822,33.1638332870162,198.19400095604487,220.81448459162593,86.92636434260622,279.30099272204205
2024-07-10 11:45:00,176.95298949508503,197.08377032119432,64.28657881593242,262.7783590727583,38.26577200654363,40.733302289795645,35.94324212913029,37.29826150628762,215.21876150162848,237.81707261098995,100.2298209450627,300.0766205790459,160.41441983085943,178.6637160352949,58.27815780357912,238.21828691889243,34.324718339141924,36.53811368984479,32.241389566346434,33.4568533110003,194.73913817000135,215.20182972513962,90.51954736992555,271.67514022989275
2024-07-10 12:00:00,177.526006138739,197.74809024383453,64.4251144976391,263.6641189730449,38.37565602751562,40.85455857992368,36.04351056076449,37.40259809105597,215.90166216625465,238.60264882375833,100.4686250584036,301.0667170641009,160.93325418586792,179.2652488317889,58.40351819348906,239.02033065035212,34.423145397572156,36.646732736675816,32.331199858166755,33.55030781817265,195.35639958344015,215.91198156846477,90.73471805165582,272.57063846852475
2024-07-10 12:15:00,177.17010916021795,197.35072447770352,64.29843327716279,263.1342979532922,38.25568456190737,40.731120715590556,35.92788597197715,37.282901613593246,215.42579372212532,238.08184519329407,100.22631924913993,300.41719956688553,160.61081023583878,178.9052335173934,58.2887458636393,238.54031023263195,34.31557246629303,36.536053149773416,32.22752353779772,33.442980483481136,194.92638270213178,215.44128666716688,90.51626940143703,271.9832907161131
2024-07-10 12:30:00,171.83716363586717,195.35359741502737,51.847620350607144,260.4714618822472,37.90746653282692,40.364642766831984,35.59791991180564,36.9407781751748,209.74463016869416,235.7182401818593,87.44554026241279,297.412240057422,155.77728566434945,177.095876696302,47.001948804468356,236.12783448162727,34.00344082527904,36.207556642022965,31.931750496083943,33.13631006548221,189.7807264896286,213.30343333832496,78.9336993005523,269.26414454710954
2024-07-10 12:45:00,178.32056188187104,200.76115350491256,59.03879823195248,267.68153670106756,37.33562723592618,39.75999079602384,35.05799645966841,36.38077326538704,215.6561891177972,240.52114430093638,94.0967946916209,304.0623099664547,161.6565913320264,182.00012044530882,53.52165100597436,242.66682617370168,33.49089319904492,35.66560156657224,31.447807420615824,32.634367820771,195.14748453107123,217.66572201188097,84.96945842659018,275.30119399447267
2024-07-10 13:00:00,167.04093683630475,186.22136242378855,60.2128242605367,248.29514862876113,35.29769693674032,37.699258186175584,33.06555689573086,34.327755311836086,202.3386337730452,223.92062060996415,93.27838115626756,282.62290394059727,151.4335726025083,168.82188722294035,54.58687713718722,225.09584857392,31.663376404190288,33.81766816530304,29.66106190771886,30.793301885844706,183.09694900669862,202.6395553882434,84.24793904490606,255.88915045976475
2024-07-10 13:15:00,171.59570798775084,181.31076589908304,88.49031877214205,241.74768665491675,34.59016906554753,36.92577375271004,32.41575929237978,33.65043925583187,206.18587705329844,218.2365396517931,120.90607806452184,275.39812591074866,155.56622850415172,164.37376180447657,80.22406454290899,219.16501473162805,31.029416688753326,33.1245915004715,29.078843196630757,30.186423765251632,186.59564519290507,197.4983533049481,109.30290773953973,249.35143849687964
2024-07-10 13:30:00,169.55177334248845,179.04813164271206,87.71089467328378,238.73084094472844,33.68578243603369,35.94280341748093,31.580993011931543,32.7812105515395,203.23755577852214,214.99093506019295,119.2918876852153,271.51205149626793,153.71753265105863,162.32703717876126,79.51967739670106,216.4360485351463,30.219012324068494,32.243752134936415,28.330837167930056,29.407534399049716,183.93654497512713,194.57078931369762,107.85051456463111,245.843582934196
2024-07-10 13:45:00,174.54037501975293,184.35327698047718,90.19251267457356,245.80436808396686,32.596336009413584,34.76317399742222,30.57214681039608,31.731407891086246,207.13671102916658,219.11645097789943,120.76465948496966,277.53577597505307,158.24566204562512,167.14245260375984,81.77233422691782,222.8566024534863,29.242729310858056,31.186636645540556,27.426794637432078,28.46678753804072,187.48839135648325,198.32908924930038,109.19912886434989,251.323389991527
2024-07-10 14:00:00,137.02918150479155,146.81698064135338,65.25199104020848,195.75597312062547,25.808090581672754,27.816937579072754,23.997717864829532,24.94000063531603,162.8372720864643,174.6339182204262,89.249708905038,220.69597375594145,124.24149955045637,133.11589275619238,59.1626187066495,177.48785611994853,23.15386429277611,24.956111946818872,21.529678882669128,22.37505283082612,147.39536384323245,158.07200470301126,80.69229758931861,199.8629089507746
2024-07-10 14:15:00,128.23615092393905,137.39587641257907,61.064833632422825,183.19450089726848,24.677459796533075,26.592694513867663,22.950177663058934,23.851095640227744,152.91361072047206,163.9885709264467,84.01501129548176,207.04559653749627,116.27461797614023,124.57994818318426,55.36886558572211,166.10659675716633,22.140621432690132,23.85897036848782,20.5909035880704,21.399207362912957,138.4152394088304,148.4389185516721,75.95976917379252,187.50580412007932
2024-07-10 14:30:00,122.27128603146053,128.14136959900685,65.86063543521013,170.85515853764892,23.431909054664224,25.245017992301715,21.795487859896323,22.650851665915503,145.70319508612474,153.38638759130862,87.65612329510647,193.50601020356441,110.87232707619621,116.1951615918415,59.72066011405444,154.926881350811,21.024338086641293,22.65115454267508,19.556055141608514,20.323532423629025,131.89666516283745,138.84631613451657,79.27671525566294,175.25041377444003
2024-07-10 14:45:00,128.83953568282558,135.33990458529016,68.5587076784177,180.45320515061402,22.08742334691833,23.791198736522116,20.548470681917184,21.35467549244777,150.9269590297439,159.1311033218123,89.1071783603349,201.8078806430617,116.8357723641653,122.73051277360932,62.17120795205325,163.64068289701854,19.81932923657122,21.348148819574522,18.43840720444988,19.161825158021504,136.65510160073646,144.07866159318377,80.60961515650312,182.80250805504008
2024-07-10 15:00:00,117.05638368096515,122.8957004771565,62.46607852497599,163.86093310869924,20.661127260425072,22.249747146053515,19.225013825329004,19.97908084801657,137.71751094139026,145.14544762321003,81.691092350305,183.84001395671586,106.15830537543083,111.45397531543342,56.650417793052085,148.6052997044726,18.540930524568868,19.96652993755378,17.252187704433158,17.928874127391353,124.69923589999961,131.42050525298717,73.90260549748527,166.53417383186394
2024-07-10 15:15:00,109.89742534479802,113.04007252090574,64.88455855364691,150.72009590113893,19.171022042332417,20.640109067244524,17.841826522173896,18.54143486260813,129.06844738713045,133.68018158815025,82.72638507582082,169.26153076374715,99.67432120185482,102.52462656782623,58.84873381869458,136.6995014303864,17.205262790576697,18.523712492430697,16.012360390119504,16.640232255228558,116.87958399243149,121.04833906025692,74.86109420881412,153.33973368561496
2024-07-10 15:30:00,61.08481896348908,63.456541048326926,34.398620788117015,84.60872102574402,11.50718022604408,12.495918663810915,10.638770299068693,11.057272235996994,72.59199918953318,75.95245971213787,45.03739108718572,95.66599326174102,55.40784647989169,57.55915043177005,31.201754091634125,76.74553359897806,10.328304691791956,11.21574989012666,9.54886071467516,9.924488404462494,65.73615117168364,68.7749003218967,40.75061480630928,86.67002200344054
2024-07-10 15:45:00,53.85472689479471,54.056773192295125,35.3643614217053,72.07569730455019,10.494002620657367,11.394954481774183,9.70250765656696,10.08422843659202,64.34872951545206,65.45172767406932,45.066869078272255,82.1599257411422,48.85511841880109,49.038407720495684,32.081307712495345,65.38454338951402,9.420017184765005,10.228763124241565,8.709526018425665,9.052180431802265,58.275135603566085,59.26717084473726,40.79083373092101,74.43672382131629
2024-07-10 16:00:00,51.98652321203727,48.737365629251116,43.32210261378243,64.98315392067363,9.47523570061799,10.288023671321394,8.761013589856624,9.105740517108144,61.46175891265521,59.02538930057251,52.08311620363904,74.08889443778178,47.16634372370835,44.21844733939035,39.30528638393628,58.95792957590441,8.506642534666929,9.236344352870713,7.865430814225691,8.17491849750312,55.672986258375296,53.454791692261054,47.17071719816197,67.13284807340756
2024-07-10 16:15:00,44.04773095674847,41.294747865036484,36.70644241431183,55.05966362146775,8.463051846237864,9.188348975077458,7.825539094881795,8.133501759141135,52.51078280298635,50.48309684011396,44.53198150919363,63.19316538060889,39.96944940392375,37.4713588938792,33.30787446182939,49.96181169274409,7.599081938991345,8.250335459458922,7.026651127781695,7.303174722910885,47.56853134291507,45.72169435333813,40.33452558961109,57.26498641565497
2024-07-10 16:30:00,38.55409015691536,36.14445960533884,32.12840841970641,48.192612629559605,7.469295399783474,8.108794987729711,6.907033079959011,7.178891602346303,46.02338555669882,44.25325459306855,39.035441499665424,55.371504231905895,34.990288714255115,32.80339573908695,29.15857389149377,43.73786083724065,6.7079430229509445,7.2822578099680255,6.202992635705148,6.447140360840629,41.69823173720605,40.08565354905497,35.36156652719891,50.18500119808128
2024-07-10 16:45:00,26.451202788100442,24.79800266566011,22.042668962448523,33.06400344367278,6.505308750260143,7.061679245007298,6.015981607909224,6.252808566281528,32.95651153836059,31.859681910667422,28.05865057035775,39.31681200995432,24.01074880244839,22.510077045588545,20.008957312283947,30.01343596842592,5.843384178480614,6.343143170633025,5.403846780494961,5.616576253596389,29.854132980928995,28.853220216221576,25.41280409277891,35.63001222202231
2024-07-10 17:00:00,9.396330672270667,8.80906001768988,11.74541333038943,7.830275553592954,3.237459410015893,3.528623472338301,2.9851282343827297,3.101571835885845,12.633790082286566,12.337683490028182,14.730541564772158,10.931847389478799,8.53128284367541,7.998077676366664,10.664103546257495,7.109402364171662,2.9087116907503345,3.1703095069716327,2.682003476844119,2.7866228163614886,11.439994534425749,11.168387183338293,13.346107023101611,9.896025180533146
2024-07-10 17:15:00,3.6826164313353185,3.452452908764504,4.603270535659035,3.06884702377269,2.6823072798048755,2.9235457765807897,2.473245645831704,2.569717584743491,6.364923711140193,6.375998685345295,7.076516181490738,5.63856460851618,3.344436393742965,3.13540912281342,4.180545489235194,2.787030326156796,2.410570342278573,2.6273696515807137,2.222688149094504,2.309386789726455,5.755006736021539,5.762778774394134,6.403233638329697,5.09641711588325
2024-07-10 17:30:00,0.0,0.0,0.0,0.0,2.1736213361047976,2.369112605778695,2.0042075257053655,2.0823801202723655,2.1736213361047976,2.369112605778695,2.0042075257053655,2.0823801202723655,0.0,0.0,0.0,0.0,1.9540133363466108,2.129753490186552,1.8017159516276802,1.8719905159456223,1.9540133363466108,2.129753490186552,1.8017159516276802,1.8719905159456223
2024-07-10 17:45:00,0.0,0.0,0.0,0.0,1.7155933923016093,1.8698927862956753,1.5818789754076805,1.643575283870121,1.7155933923016093,1.8698927862956753,1.5818789754076805,1.643575283870121,0.0,0.0,0.0,0.0,1.5428014054607646,1.6815599964748014,1.422554503585919,1.4780368526502299,1.5428014054607646,1.6815599964748014,1.422554503585919,1.4780368526502299
2024-07-10 18:00:00,0.0,0.0,0.0,0.0,0.4514437294190681,0.49202126387942746,0.4162543449694839,0.4325297345881733,0.4514437294190681,0.49202126387942746,0.4162543449694839,0.4325297345881733,0.0,0.0,0.0,0.0,0.4061369740845782,0.44264215952850827,0.37447918555311127,0.38912118202413887,0.4061369740845782,0.44264215952850827,0.37447918555311127,0.38912118202413887
2024-07-10 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
